district,year,week,cases
"83 56 1285 1005 Name: 7, dtype: object",2024,13,78
"Kandy 84 43 42 927 1313 Name: 10, dtype: object",2024,13,76
"55 6 319 192 Name: 11, dtype: object",2024,13,32
"Nuwara Eliya 3 1 3 33 67 Name: 14, dtype: object",2024,13,4
"Galle 54 31 29 575 957 Name: 15, dtype: object",2024,13,30
"53 19 14 294 261 Name: 16, dtype: object",2024,13,39
"Matara 30 12 20 394 274 Name: 19, dtype: object",2024,13,17
"55 76 902 3709 Name: 20, dtype: object",2024,13,54
"Mannar 4 Nil Nil 41 122 Name: 24, dtype: object",2024,13,3
"9 Nil 1 56 59 Name: 26, dtype: object",2024,13,1
"Mullaitivu 1 1 2 44 119 Name: 29, dtype: object",2024,13,3
"102 24 774 886 Name: 30, dtype: object",2024,13,97
"Ampara 4 4 3 41 83 Name: 33, dtype: object",2024,13,5
"Trincomalee 102 15 13 670 316 Name: 34, dtype: object",2024,13,124
"43 14 19 1048 396 Name: 35, dtype: object",2024,13,48
"47 25 9 784 881 Name: 38, dtype: object",2024,13,54
"Puttalam 46 14 22 2076 604 Name: 41, dtype: object",2024,13,105
"12 5 1 156 214 Name: 42, dtype: object",2024,13,9
"15 4 9 174 121 Name: 45, dtype: object",2024,13,12
"Badulla 9 1 4 337 332 Name: 48, dtype: object",2024,13,20
"5 5 9 118 296 Name: 49, dtype: object",2024,13,4
"39 30 728 735 Name: 52, dtype: object",2024,13,52
"53 33 781 761 Name: 55, dtype: object",2024,13,58
"District/ None 2024 None Up to Week 14 None Name: 0, dtype: object",2024,14,2023
"14 13 14 None None Name: 3, dtype: object",2024,14,13
"Colombo 369 138 113 5106 4445 Name: 5, dtype: object",2024,14,222
"Gampaha 408 73 71 5380 1876 Name: 6, dtype: object",2024,14,329
"82 67 1367 1059 Name: 7, dtype: object",2024,14,83
"Kandy 108 42 50 1035 1363 Name: 10, dtype: object",2024,14,84
"33 8 352 202 Name: 11, dtype: object",2024,14,55
"Nuwara Eliya 4 3 1 37 68 Name: 14, dtype: object",2024,14,3
"Galle 70 29 25 645 982 Name: 15, dtype: object",2024,14,54
"53 14 6 347 267 Name: 16, dtype: object",2024,14,53
"Matara 32 20 10 426 284 Name: 19, dtype: object",2024,14,30
"59 48 961 3743 Name: 20, dtype: object",2024,14,55
"Kilinochchi 2 3 7 42 206 Name: 23, dtype: object",2024,14,2
"Mannar Nil Nil 3 41 125 Name: 24, dtype: object",2024,14,4
"3 1 Nil 59 59 Name: 26, dtype: object",2024,14,9
"Mullaitivu 2 2 Nil 46 118 Name: 29, dtype: object",2024,14,1
"95 26 869 905 Name: 30, dtype: object",2024,14,102
"Ampara 12 3 1 53 84 Name: 33, dtype: object",2024,14,4
"Trincomalee 136 13 11 806 327 Name: 34, dtype: object",2024,14,102
"48 19 4 1096 400 Name: 35, dtype: object",2024,14,43
"48 9 22 832 903 Name: 38, dtype: object",2024,14,47
"Puttalam 57 22 13 2133 617 Name: 41, dtype: object",2024,14,46
"22 1 6 178 220 Name: 42, dtype: object",2024,14,12
"4 9 7 178 128 Name: 45, dtype: object",2024,14,15
"Badulla 19 4 7 356 339 Name: 48, dtype: object",2024,14,9
"3 9 5 121 301 Name: 49, dtype: object",2024,14,5
"51 30 779 782 Name: 52, dtype: object",2024,14,39
"81 35 19 862 780 Name: 55, dtype: object",2024,14,53
"District/ None 2024 None Up to Week 15 None Name: 0, dtype: object",2024,15,2023
"15 14 15 None None Name: 3, dtype: object",2024,15,14
"Colombo 333 113 87 5439 4532 Name: 5, dtype: object",2024,15,369
"Gampaha 356 71 60 5736 1936 Name: 6, dtype: object",2024,15,408
"104 54 1471 1088 Name: 7, dtype: object",2024,15,82
"Kandy 67 50 55 1102 1418 Name: 10, dtype: object",2024,15,108
"31 10 383 212 Name: 11, dtype: object",2024,15,33
"Nuwara Eliya 2 1 3 39 71 Name: 14, dtype: object",2024,15,4
"Galle 53 25 19 698 1001 Name: 15, dtype: object",2024,15,70
"27 6 21 374 288 Name: 16, dtype: object",2024,15,53
"Matara 18 10 11 444 295 Name: 19, dtype: object",2024,15,32
"56 34 1017 3771 Name: 20, dtype: object",2024,15,59
"Kilinochchi 1 7 5 43 211 Name: 23, dtype: object",2024,15,2
"6 Nil Nil 65 59 Name: 26, dtype: object",2024,15,3
"Mullaitivu 7 Nil Nil 53 118 Name: 29, dtype: object",2024,15,2
"136 19 1005 917 Name: 30, dtype: object",2024,15,95
"Ampara 13 1 3 66 87 Name: 33, dtype: object",2024,15,12
"Trincomalee 94 11 6 900 333 Name: 34, dtype: object",2024,15,136
"44 4 7 1140 407 Name: 35, dtype: object",2024,15,48
"39 22 18 871 921 Name: 38, dtype: object",2024,15,48
"Puttalam 50 13 12 2183 629 Name: 41, dtype: object",2024,15,57
"8 6 11 186 231 Name: 42, dtype: object",2024,15,22
"17 7 2 195 130 Name: 45, dtype: object",2024,15,4
"Badulla 4 7 5 360 344 Name: 48, dtype: object",2024,15,19
"10 5 9 131 310 Name: 49, dtype: object",2024,15,3
"53 47 832 820 Name: 52, dtype: object",2024,15,51
"49 19 21 911 801 Name: 55, dtype: object",2024,15,81
"District/ None 2024 None Up to Week 16 None Name: 0, dtype: object",2024,16,2023
"16 15 16 None None Name: 3, dtype: object",2024,16,15
"Colombo 329 87 102 5768 4634 Name: 5, dtype: object",2024,16,333
"Gampaha 468 60 55 6204 1991 Name: 6, dtype: object",2024,16,356
"129 29 1600 1120 Name: 7, dtype: object",2024,16,104
"Kandy 94 55 67 1196 1485 Name: 10, dtype: object",2024,16,67
"47 10 430 220 Name: 11, dtype: object",2024,16,31
"Nuwara Eliya 2 3 Nil 41 71 Name: 14, dtype: object",2024,16,2
"Galle 57 19 26 755 1027 Name: 15, dtype: object",2024,16,53
"50 21 15 424 303 Name: 16, dtype: object",2024,16,27
"Matara 25 11 5 469 300 Name: 19, dtype: object",2024,16,18
"52 28 1069 3804 Name: 20, dtype: object",2024,16,56
"Kilinochchi 3 5 Nil 46 211 Name: 23, dtype: object",2024,16,1
"Mannar 5 Nil 9 52 134 Name: 24, dtype: object",2024,16,6
"2 Nil Nil 67 59 Name: 26, dtype: object",2024,16,6
"Mullaitivu 2 Nil Nil 55 118 Name: 29, dtype: object",2024,16,7
"120 12 10 1125 927 Name: 30, dtype: object",2024,16,136
"Ampara 7 3 2 73 89 Name: 33, dtype: object",2024,16,13
"Trincomalee 116 6 25 1016 358 Name: 34, dtype: object",2024,16,94
"31 7 5 1171 412 Name: 35, dtype: object",2024,16,44
"70 18 6 941 927 Name: 38, dtype: object",2024,16,39
"Puttalam 63 12 9 2246 638 Name: 41, dtype: object",2024,16,50
"14 11 3 200 234 Name: 42, dtype: object",2024,16,8
"23 2 5 218 135 Name: 45, dtype: object",2024,16,17
"Badulla 23 5 6 383 350 Name: 48, dtype: object",2024,16,4
"15 9 8 146 318 Name: 49, dtype: object",2024,16,10
"87 38 919 872 Name: 52, dtype: object",2024,16,53
"75 21 986 844 Name: 55, dtype: object",2024,16,49
"District/ None 2024 None Up to Week 17 None Name: 0, dtype: object",2024,17,2023
"17 16 17 None None Name: 3, dtype: object",2024,17,16
"Colombo 405 102 120 6173 4754 Name: 5, dtype: object",2024,17,329
"Gampaha 394 55 45 6598 2036 Name: 6, dtype: object",2024,17,468
"130 32 1730 1155 Name: 7, dtype: object",2024,17,129
"Kandy 108 67 70 1304 1555 Name: 10, dtype: object",2024,17,94
"36 8 466 226 Name: 11, dtype: object",2024,17,47
"Nuwara Eliya 7 Nil Nil 48 71 Name: 14, dtype: object",2024,17,2
"Galle 67 26 27 822 1054 Name: 15, dtype: object",2024,17,57
"38 15 14 462 317 Name: 16, dtype: object",2024,17,50
"Matara 19 5 9 488 309 Name: 19, dtype: object",2024,17,25
"60 33 1129 3839 Name: 20, dtype: object",2024,17,52
"Kilinochchi 1 Nil Nil 47 211 Name: 23, dtype: object",2024,17,3
"Mannar 3 9 Nil 55 134 Name: 24, dtype: object",2024,17,5
"4 Nil Nil 71 59 Name: 26, dtype: object",2024,17,2
"Mullaitivu 3 Nil 2 58 120 Name: 29, dtype: object",2024,17,2
"140 10 10 1265 937 Name: 30, dtype: object",2024,17,120
"Ampara 2 2 1 75 90 Name: 33, dtype: object",2024,17,7
"Trincomalee 156 25 6 1172 364 Name: 34, dtype: object",2024,17,116
"37 5 11 1208 423 Name: 35, dtype: object",2024,17,31
"59 6 1000 948 Name: 38, dtype: object",2024,17,70
"Puttalam 37 9 9 2283 647 Name: 41, dtype: object",2024,17,63
"22 3 Nil 222 234 Name: 42, dtype: object",2024,17,14
"15 5 5 233 140 Name: 45, dtype: object",2024,17,23
"Badulla 20 6 15 403 365 Name: 48, dtype: object",2024,17,23
"17 8 9 163 327 Name: 49, dtype: object",2024,17,15
"54 52 973 917 Name: 52, dtype: object",2024,17,87
"62 43 1048 873 Name: 55, dtype: object",2024,17,75
"District/ None 2024 None Up to Week 18 None Name: 0, dtype: object",2024,18,2023
"18 17 18 None None Name: 3, dtype: object",2024,18,17
"Colombo 412 120 88 6585 4842 Name: 5, dtype: object",2024,18,405
"475 45 7073 2089 Name: 6, dtype: object",2024,18,394
"125 35 1855 1189 Name: 9, dtype: object",2024,18,130
"Kandy 136 70 66 1440 1621 Name: 12, dtype: object",2024,18,108
"24 6 490 237 Name: 13, dtype: object",2024,18,36
"Nuwara Eliya 8 Nil Nil 56 71 Name: 16, dtype: object",2024,18,7
"Galle 76 27 19 898 1073 Name: 17, dtype: object",2024,18,67
"28 14 6 490 323 Name: 18, dtype: object",2024,18,38
"Matara 31 9 27 519 336 Name: 21, dtype: object",2024,18,19
"49 35 1178 3862 Name: 22, dtype: object",2024,18,60
"Kilinochchi 2 Nil Nil 49 211 Name: 25, dtype: object",2024,18,1
"Mannar Nil Nil Nil 55 134 Name: 26, dtype: object",2024,18,3
"3 Nil Nil 74 59 Name: 28, dtype: object",2024,18,4
"Mullaitivu 3 2 1 61 121 Name: 31, dtype: object",2024,18,3
"106 10 23 1371 960 Name: 32, dtype: object",2024,18,140
"Ampara 4 1 2 79 92 Name: 35, dtype: object",2024,18,2
"Trincomalee 97 6 20 1269 384 Name: 36, dtype: object",2024,18,156
"44 11 3 1252 426 Name: 37, dtype: object",2024,18,37
"58 21 1058 974 Name: 40, dtype: object",2024,18,59
"Puttalam 57 9 7 2340 654 Name: 43, dtype: object",2024,18,37
"18 Nil Nil 240 234 Name: 44, dtype: object",2024,18,22
"11 5 5 244 145 Name: 47, dtype: object",2024,18,15
"Badulla 28 15 4 431 369 Name: 50, dtype: object",2024,18,20
"14 9 8 177 335 Name: 51, dtype: object",2024,18,17
"64 45 1037 972 Name: 54, dtype: object",2024,18,54
"81 29 1129 925 Name: 57, dtype: object",2024,18,62
"District/ None 2024 None Up to Week 18 None Name: 0, dtype: object",2024,19,2023
"19 18 19 None None Name: 3, dtype: object",2024,19,18
"Colombo 406 88 106 6991 4948 Name: 5, dtype: object",2024,19,412
"512 53 7585 2151 Name: 6, dtype: object",2024,19,475
"116 34 1971 1220 Name: 9, dtype: object",2024,19,125
"Kandy 163 66 77 1603 1698 Name: 12, dtype: object",2024,19,136
"24 11 514 238 Name: 13, dtype: object",2024,19,24
"Nuwara Eliya 1 Nil 2 57 73 Name: 16, dtype: object",2024,19,8
"Galle 86 19 25 984 1098 Name: 17, dtype: object",2024,19,76
"37 6 5 527 328 Name: 18, dtype: object",2024,19,28
"Matara 32 27 15 551 351 Name: 21, dtype: object",2024,19,31
"45 23 12 1223 3874 Name: 22, dtype: object",2024,19,49
"Kilinochchi Nil Nil 2 49 213 Name: 25, dtype: object",2024,19,2
"9 Nil 1 83 60 Name: 28, dtype: object",2024,19,3
"Mullaitivu 1 1 Nil 62 121 Name: 31, dtype: object",2024,19,3
"85 23 15 1456 975 Name: 32, dtype: object",2024,19,106
"Ampara 4 2 1 83 93 Name: 35, dtype: object",2024,19,4
"Trincomalee 107 20 14 1376 398 Name: 36, dtype: object",2024,19,97
"35 3 2 1287 428 Name: 37, dtype: object",2024,19,44
"85 26 1143 996 Name: 40, dtype: object",2024,19,58
"Puttalam 42 7 11 2382 665 Name: 43, dtype: object",2024,19,57
"10 Nil 2 250 236 Name: 44, dtype: object",2024,19,18
"23 5 1 267 146 Name: 47, dtype: object",2024,19,11
"Badulla 12 4 3 443 372 Name: 50, dtype: object",2024,19,28
"8 8 12 185 347 Name: 51, dtype: object",2024,19,14
"84 55 1121 1031 Name: 54, dtype: object",2024,19,64
"127 52 1256 963 Name: 57, dtype: object",2024,19,81
"District/ None 2024 None Up to Week 20 None Name: 0, dtype: object",2024,20,2023
"20 19 20 None None Name: 3, dtype: object",2024,20,19
"Colombo 510 106 166 7501 5114 Name: 5, dtype: object",2024,20,406
"473 62 8058 2232 Name: 6, dtype: object",2024,20,512
"185 31 2156 1253 Name: 9, dtype: object",2024,20,116
"Kandy 174 77 86 1777 1784 Name: 12, dtype: object",2024,20,163
"29 1 543 245 Name: 13, dtype: object",2024,20,24
"Nuwara Eliya 8 2 2 65 75 Name: 16, dtype: object",2024,20,1
"Galle 85 25 31 1069 1129 Name: 17, dtype: object",2024,20,86
"42 5 2 569 330 Name: 18, dtype: object",2024,20,37
"Matara 43 15 18 594 369 Name: 21, dtype: object",2024,20,32
"56 12 5 1279 3879 Name: 22, dtype: object",2024,20,45
"Mannar 5 4 Nil 61 138 Name: 26, dtype: object",2024,20,1
"Vavuniya 4 1 Nil 87 60 Name: 28, dtype: object",2024,20,9
"Mullaitivu 9 Nil Nil 71 121 Name: 30, dtype: object",2024,20,1
"57 15 21 1513 996 Name: 31, dtype: object",2024,20,85
"Ampara 12 1 1 95 94 Name: 34, dtype: object",2024,20,4
"Trincomalee 80 14 12 1456 410 Name: 35, dtype: object",2024,20,107
"22 2 6 1309 434 Name: 36, dtype: object",2024,20,35
"77 22 1220 1056 Name: 39, dtype: object",2024,20,85
"Puttalam 65 11 15 2447 680 Name: 42, dtype: object",2024,20,42
"19 2 2 269 238 Name: 43, dtype: object",2024,20,10
"21 1 7 288 153 Name: 46, dtype: object",2024,20,23
"Badulla 13 3 9 456 381 Name: 49, dtype: object",2024,20,12
"19 12 4 204 351 Name: 50, dtype: object",2024,20,8
"109 59 1230 1179 Name: 53, dtype: object",2024,20,84
"96 38 1352 1017 Name: 56, dtype: object",2024,20,127
"District/ None 2024 None Up to Week 21 None Name: 0, dtype: object",2024,21,2023
"21 20 21 None None Name: 3, dtype: object",2024,21,20
"Colombo 513 166 130 8014 5244 Name: 5, dtype: object",2024,21,510
"469 81 8527 2293 Name: 6, dtype: object",2024,21,473
"196 33 2352 1282 Name: 9, dtype: object",2024,21,185
"Kandy 227 86 60 2004 1844 Name: 12, dtype: object",2024,21,174
"46 7 589 250 Name: 13, dtype: object",2024,21,29
"Nuwara Eliya 9 2 1 74 76 Name: 16, dtype: object",2024,21,8
"Galle 93 31 27 1162 1156 Name: 17, dtype: object",2024,21,85
"43 2 1 612 331 Name: 18, dtype: object",2024,21,42
"Matara 45 18 6 639 375 Name: 21, dtype: object",2024,21,43
"44 5 8 1323 3887 Name: 22, dtype: object",2024,21,56
"Kilinochchi 1 Nil Nil 52 213 Name: 25, dtype: object",2024,21,2
"Mannar 5 Nil Nil 66 138 Name: 26, dtype: object",2024,21,5
"Vavuniya 4 Nil Nil 91 60 Name: 28, dtype: object",2024,21,4
"Mullaitivu 1 Nil Nil 72 121 Name: 30, dtype: object",2024,21,9
"85 21 18 1598 1014 Name: 31, dtype: object",2024,21,57
"Ampara 9 1 7 104 101 Name: 34, dtype: object",2024,21,12
"Trincomalee 64 12 5 1520 415 Name: 35, dtype: object",2024,21,80
"29 6 9 1338 443 Name: 36, dtype: object",2024,21,22
"94 60 1314 1090 Name: 39, dtype: object",2024,21,77
"Puttalam 42 15 12 2489 692 Name: 42, dtype: object",2024,21,65
"37 2 7 306 245 Name: 43, dtype: object",2024,21,19
"19 7 5 307 158 Name: 46, dtype: object",2024,21,21
"Badulla 20 9 3 476 384 Name: 49, dtype: object",2024,21,13
"10 4 9 214 360 Name: 50, dtype: object",2024,21,19
"100 148 1330 1272 Name: 53, dtype: object",2024,21,109
"84 54 1436 1037 Name: 56, dtype: object",2024,21,96
"District/ None 2024 None Up to Week 22 None Name: 0, dtype: object",2024,22,2023
"22 21 22 None None Name: 3, dtype: object",2024,22,21
"Colombo 507 130 165 8521 5409 Name: 5, dtype: object",2024,22,513
"519 61 9046 2370 Name: 6, dtype: object",2024,22,469
"193 29 2545 1336 Name: 9, dtype: object",2024,22,196
"Kandy 205 60 69 2209 1913 Name: 12, dtype: object",2024,22,227
"49 5 638 255 Name: 13, dtype: object",2024,22,46
"Nuwara Eliya 6 1 4 80 80 Name: 16, dtype: object",2024,22,9
"Galle 73 27 17 1235 1173 Name: 17, dtype: object",2024,22,93
"67 1 0 679 331 Name: 18, dtype: object",2024,22,43
"Matara 56 6 13 695 388 Name: 21, dtype: object",2024,22,45
"50 8 10 1373 3897 Name: 22, dtype: object",2024,22,44
"Kilinochchi 4 Nil Nil 56 213 Name: 25, dtype: object",2024,22,1
"Mannar 5 Nil Nil 71 138 Name: 26, dtype: object",2024,22,5
"Vavuniya 4 Nil Nil 95 60 Name: 28, dtype: object",2024,22,4
"Mullaitivu 11 Nil Nil 83 121 Name: 30, dtype: object",2024,22,1
"62 18 10 1660 1024 Name: 31, dtype: object",2024,22,85
"Ampara 6 7 2 110 103 Name: 34, dtype: object",2024,22,9
"Trincomalee 83 5 6 1603 421 Name: 35, dtype: object",2024,22,64
"24 9 6 1362 449 Name: 36, dtype: object",2024,22,29
"103 34 1417 1115 Name: 39, dtype: object",2024,22,94
"Puttalam 49 12 5 2538 697 Name: 42, dtype: object",2024,22,42
"48 7 4 354 249 Name: 43, dtype: object",2024,22,37
"21 5 2 328 160 Name: 46, dtype: object",2024,22,19
"Badulla 15 3 5 491 389 Name: 49, dtype: object",2024,22,20
"13 9 17 227 377 Name: 50, dtype: object",2024,22,10
"118 93 1448 1344 Name: 53, dtype: object",2024,22,100
"105 20 1541 1083 Name: 56, dtype: object",2024,22,84
"District/ None 2024 None Up to Week 23 None Name: 0, dtype: object",2024,23,2023
"23 22 23 None None Name: 3, dtype: object",2024,23,22
"Colombo 707 165 194 9228 5603 Name: 5, dtype: object",2024,23,507
"582 77 9628 2467 Name: 6, dtype: object",2024,23,519
"201 54 2746 1371 Name: 9, dtype: object",2024,23,193
"Kandy 261 69 69 2470 1982 Name: 12, dtype: object",2024,23,205
"39 5 677 259 Name: 13, dtype: object",2024,23,49
"Nuwara Eliya 8 4 4 88 84 Name: 16, dtype: object",2024,23,6
"Galle 73 17 32 1308 1205 Name: 17, dtype: object",2024,23,73
"52 0 4 731 335 Name: 18, dtype: object",2024,23,67
"Matara 32 13 6 727 394 Name: 21, dtype: object",2024,23,56
"55 10 23 1428 3920 Name: 22, dtype: object",2024,23,50
"Kilinochchi 1 Nil Nil 57 213 Name: 25, dtype: object",2024,23,4
"Mannar 4 Nil 2 75 140 Name: 26, dtype: object",2024,23,5
"Vavuniya 7 Nil 3 102 63 Name: 28, dtype: object",2024,23,4
"Mullaitivu 8 Nil Nil 91 121 Name: 30, dtype: object",2024,23,11
"81 10 15 1741 1039 Name: 31, dtype: object",2024,23,62
"Ampara 3 2 4 113 107 Name: 34, dtype: object",2024,23,6
"Trincomalee 73 6 10 1676 431 Name: 35, dtype: object",2024,23,83
"25 6 9 1387 458 Name: 36, dtype: object",2024,23,24
"126 25 1543 1154 Name: 39, dtype: object",2024,23,103
"Puttalam 46 5 9 2584 706 Name: 42, dtype: object",2024,23,49
"38 4 10 392 259 Name: 43, dtype: object",2024,23,48
"28 2 4 356 164 Name: 46, dtype: object",2024,23,21
"Badulla 27 5 6 518 395 Name: 49, dtype: object",2024,23,15
"25 17 13 252 390 Name: 50, dtype: object",2024,23,13
"136 72 1584 1431 Name: 53, dtype: object",2024,23,118
"92 46 1633 1108 Name: 56, dtype: object",2024,23,105
"District/ None 2024 None Up to Week 24 None Name: 0, dtype: object",2024,24,2023
"24 23 24 None None Name: 3, dtype: object",2024,24,23
"Colombo 543 194 194 9771 5797 Name: 5, dtype: object",2024,24,707
"518 97 10146 2567 Name: 6, dtype: object",2024,24,582
"167 35 2913 1408 Name: 9, dtype: object",2024,24,201
"Kandy 237 69 78 2707 2060 Name: 12, dtype: object",2024,24,261
"32 4 709 267 Name: 13, dtype: object",2024,24,39
"Nuwara Eliya 15 4 4 103 88 Name: 16, dtype: object",2024,24,8
"Galle 81 32 23 1389 1228 Name: 17, dtype: object",2024,24,73
"60 4 2 791 337 Name: 18, dtype: object",2024,24,52
"Matara 63 6 2 790 396 Name: 21, dtype: object",2024,24,32
"44 23 24 1472 3944 Name: 22, dtype: object",2024,24,55
"Kilinochchi 5 Nil Nil 62 213 Name: 25, dtype: object",2024,24,1
"Mannar 1 2 Nil 76 140 Name: 26, dtype: object",2024,24,4
"1 3 Nil 103 63 Name: 28, dtype: object",2024,24,7
"Mullaitivu 9 Nil Nil 100 121 Name: 31, dtype: object",2024,24,8
"94 15 19 1835 1058 Name: 32, dtype: object",2024,24,81
"Ampara 5 4 1 118 108 Name: 35, dtype: object",2024,24,3
"Trincomalee 59 10 8 1735 439 Name: 36, dtype: object",2024,24,73
"32 9 5 1419 463 Name: 37, dtype: object",2024,24,25
"90 39 1633 1181 Name: 40, dtype: object",2024,24,126
"Puttalam 36 9 13 2620 719 Name: 43, dtype: object",2024,24,46
"37 10 5 429 264 Name: 44, dtype: object",2024,24,38
"22 4 6 378 170 Name: 47, dtype: object",2024,24,28
"Badulla 22 6 18 540 413 Name: 50, dtype: object",2024,24,27
"19 13 19 271 409 Name: 51, dtype: object",2024,24,25
"139 87 1723 1527 Name: 53, dtype: object",2024,24,136
"146 25 1779 1141 Name: 56, dtype: object",2024,24,92
"District/ None 2024 None Up to Week 25 None Name: 0, dtype: object",2024,25,2023
"25 24 25 None None Name: 3, dtype: object",2024,25,24
"Colombo 457 194 278 10228 6075 Name: 5, dtype: object",2024,25,543
"409 100 10555 2674 Name: 6, dtype: object",2024,25,518
"146 37 3059 1491 Name: 9, dtype: object",2024,25,167
"Kandy 223 78 75 2930 2135 Name: 12, dtype: object",2024,25,237
"44 8 753 282 Name: 13, dtype: object",2024,25,32
"Nuwara Eliya 7 4 5 110 93 Name: 16, dtype: object",2024,25,15
"Galle 101 23 45 1490 1273 Name: 17, dtype: object",2024,25,81
"54 2 2 845 339 Name: 18, dtype: object",2024,25,60
"Matara 50 2 6 840 402 Name: 21, dtype: object",2024,25,63
"19 24 12 1491 3956 Name: 22, dtype: object",2024,25,44
"Kilinochchi 3 Nil Nil 65 213 Name: 25, dtype: object",2024,25,5
"Mannar 1 Nil Nil 77 140 Name: 26, dtype: object",2024,25,1
"3 Nil Nil 106 63 Name: 28, dtype: object",2024,25,1
"Mullaitivu 4 Nil Nil 104 121 Name: 31, dtype: object",2024,25,9
"67 19 12 1902 1070 Name: 32, dtype: object",2024,25,94
"Ampara 6 1 3 124 111 Name: 34, dtype: object",2024,25,5
"Trincomalee 58 8 11 1793 450 Name: 35, dtype: object",2024,25,59
"22 5 10 1441 473 Name: 36, dtype: object",2024,25,32
"95 27 1728 1221 Name: 39, dtype: object",2024,25,90
"Puttalam 42 13 15 2662 734 Name: 42, dtype: object",2024,25,36
"23 5 2 452 266 Name: 43, dtype: object",2024,25,37
"10 6 5 388 175 Name: 46, dtype: object",2024,25,22
"Badulla 22 18 15 562 428 Name: 49, dtype: object",2024,25,22
"8 19 12 279 421 Name: 50, dtype: object",2024,25,19
"136 96 1859 1613 Name: 53, dtype: object",2024,25,139
"110 33 1889 1172 Name: 56, dtype: object",2024,25,146
"District/ None 2024 None Up to Week 26 None Name: 0, dtype: object",2024,24,2023
"26 25 26 None None Name: 3, dtype: object",2024,24,25
"Colombo 444 278 269 10672 6344 Name: 5, dtype: object",2024,24,457
"365 107 10920 2820 Name: 6, dtype: object",2024,24,409
"135 83 3194 1548 Name: 9, dtype: object",2024,24,146
"Kandy 229 75 93 3159 2228 Name: 12, dtype: object",2024,24,223
"20 15 773 295 Name: 13, dtype: object",2024,24,44
"Nuwara Eliya 5 5 7 115 100 Name: 16, dtype: object",2024,24,7
"Galle 105 45 31 1595 1304 Name: 17, dtype: object",2024,24,101
"42 2 9 887 348 Name: 18, dtype: object",2024,24,54
"Matara 35 6 14 875 416 Name: 21, dtype: object",2024,24,50
"36 12 18 1527 3974 Name: 22, dtype: object",2024,24,19
"Kilinochchi 1 Nil Nil 66 213 Name: 25, dtype: object",2024,24,3
"Mannar 3 Nil Nil 80 140 Name: 26, dtype: object",2024,24,1
"Nil Nil Nil 106 63 Name: 27, dtype: object",2024,24,3
"Mullaitivu Nil Nil 1 104 122 Name: 30, dtype: object",2024,24,4
"45 12 16 1947 1086 Name: 31, dtype: object",2024,24,67
"Ampara 6 3 4 130 115 Name: 34, dtype: object",2024,24,6
"Trincomalee 27 11 10 1820 460 Name: 35, dtype: object",2024,24,58
"13 10 5 1454 478 Name: 36, dtype: object",2024,24,22
"69 40 1797 1246 Name: 39, dtype: object",2024,24,95
"Puttalam 44 15 22 2706 756 Name: 42, dtype: object",2024,24,42
"13 2 1 465 267 Name: 43, dtype: object",2024,24,23
"7 5 6 395 181 Name: 46, dtype: object",2024,24,10
"Badulla 28 15 13 590 441 Name: 49, dtype: object",2024,24,22
"21 12 9 300 430 Name: 50, dtype: object",2024,24,8
"69 86 1928 1659 Name: 53, dtype: object",2024,24,136
"54 31 1943 1205 Name: 56, dtype: object",2024,24,110
"District/ None 2024 None Up to Week 27 None Name: 0, dtype: object",2024,27,2023
"27 26 27 None None Name: 3, dtype: object",2024,27,26
"Colombo 390 269 309 11091 6653 Name: 5, dtype: object",2024,27,444
"322 146 11249 2969 Name: 6, dtype: object",2024,27,365
"130 57 3338 1620 Name: 9, dtype: object",2024,27,135
"Kandy 181 93 98 3349 2326 Name: 12, dtype: object",2024,27,229
"35 13 815 313 Name: 13, dtype: object",2024,27,20
"Nuwara Eliya 3 7 3 120 103 Name: 16, dtype: object",2024,27,5
"Galle 76 31 44 1672 1348 Name: 17, dtype: object",2024,27,105
"33 9 17 922 365 Name: 18, dtype: object",2024,27,42
"Matara 60 14 20 939 436 Name: 21, dtype: object",2024,27,35
"21 18 15 1573 3989 Name: 22, dtype: object",2024,27,36
"Kilinochchi 1 Nil Nil 67 213 Name: 25, dtype: object",2024,27,1
"Mannar Nil Nil Nil 80 140 Name: 26, dtype: object",2024,27,3
"59 16 11 2009 1097 Name: 31, dtype: object",2024,27,45
"Ampara 8 4 7 138 122 Name: 34, dtype: object",2024,27,6
"Trincomalee 23 10 13 1854 473 Name: 35, dtype: object",2024,27,27
"17 5 15 1486 493 Name: 36, dtype: object",2024,27,13
"50 25 1858 1280 Name: 39, dtype: object",2024,27,69
"Puttalam 39 22 17 2796 773 Name: 42, dtype: object",2024,27,44
"16 1 13 484 280 Name: 43, dtype: object",2024,27,13
"15 6 5 412 186 Name: 46, dtype: object",2024,27,7
"Badulla 30 13 11 630 452 Name: 49, dtype: object",2024,27,28
"18 9 11 318 441 Name: 50, dtype: object",2024,27,21
"96 46 2037 1780 Name: 53, dtype: object",2024,27,69
"93 33 2040 1228 Name: 56, dtype: object",2024,27,54
"District/ None 2024 None Up to Week 28 None Name: 0, dtype: object",2024,28,2023
"28 27 28 None None Name: 3, dtype: object",2024,28,27
"Colombo 353 309 336 11444 6989 Name: 5, dtype: object",2024,28,390
"359 149 11608 3140 Name: 6, dtype: object",2024,28,322
"100 72 3438 1673 Name: 9, dtype: object",2024,28,130
"Kandy 230 98 124 3579 2450 Name: 12, dtype: object",2024,28,181
"54 18 869 331 Name: 13, dtype: object",2024,28,35
